client_id,Delinquent90
75116,0.02003867806555843
75117,0.01193927316877414
75118,0.018299015105806688
75119,0.26557742519110694
75120,0.02498445788873407
75121,0.11945419440560535
75122,0.015445096761941668
75123,0.10222206473529093
75124,0.008910246539177097
75125,0.019821589055581137
75126,0.010457068257547572
75127,0.018530172723427486
75128,0.19118691394436993
75129,0.06077520667967827
75130,0.11363457367960211
75131,0.04957488152707786
75132,0.30120451216604455
75133,0.00864275267295997
75134,0.3859391929170404
75135,0.08472479818780208
75136,0.12519854742694486
75137,0.012620742367336159
75138,0.025494794168892717
75139,0.09159841479373679
75140,0.009547675806985515
75141,0.01978285809490636
75142,0.02329716894752213
75143,0.01814947721231102
75144,0.0894583572001089
75145,0.27374023154449795
75146,0.10176060581150008
75147,0.010443030011071068
75148,0.10676559969371564
75149,0.06481811749819577
75150,0.31490398019335397
75151,0.008138884721485032
75152,0.105966628576712
75153,0.03740645154461338
75154,0.015436283341276407
75155,0.019163435225678104
75156,0.014041795470559663
75157,0.00972510303433695
75158,0.019281099928686977
75159,0.022504624837325016
75160,0.05037420086514208
75161,0.020351909223123653
75162,0.1660496619844672
75163,0.010939326092560105
75164,0.02235475453969027
75165,0.007763475955259851
75166,0.02772049736284441
75167,0.08921794200505413
75168,0.02496033368312953
75169,0.015725966690303975
75170,0.19604623718444011
75171,0.016202411079956635
75172,0.06405502835703632
75173,0.02287812471337875
75174,0.014844202925485647
75175,0.02448014858208599
75176,0.07379403690881262
75177,0.014392043563230327
75178,0.0362362093176735
75179,0.0465927630418864
75180,0.01294146682702675
75181,0.08750013486035454
75182,0.01846336697011467
75183,0.0185344787577
75184,0.3485499631813948
75185,0.050631757124807705
75186,0.025880952941098743
75187,0.012813543583388484
75188,0.0326697137170156
75189,0.010728099193532441
75190,0.09860669723593028
75191,0.025515412319461896
75192,0.03168615400879405
75193,0.011996067577602978
75194,0.39697985743684316
75195,0.015279231935693614
75196,0.11291576099063477
75197,0.03501222519335917
75198,0.14766772370325487
75199,0.0312956920507229
75200,0.027948527217827205
75201,0.2390301839572249
75202,0.14195868778985055
75203,0.010926601748329727
75204,0.05750700952351867
75205,0.013440820747418623
75206,0.022410392601786486
75207,0.22845384184043432
75208,0.03260748911572521
75209,0.036903905361325665
75210,0.014931771161862286
75211,0.08754231520271724
75212,0.08030359631594491
75213,0.023773989532399002
75214,0.037782032801036584
75215,0.02194201043907757
75216,0.008032913187657293
75217,0.10775769228974344
75218,0.03769762037452537
75219,0.0671780483476073
75220,0.019482004251017912
75221,0.009591627738790093
75222,0.009794873096267719
75223,0.023014450336746994
75224,0.04472138595783834
75225,0.02119625909639288
75226,0.008062577678493483
75227,0.013470437589227564
75228,0.04360919039857243
75229,0.026340067837900084
75230,0.10452047168580517
75231,0.016486519385634966
75232,0.1516280044376868
75233,0.008701569365194126
75234,0.11209203236526719
75235,0.011544224237637915
75236,0.06730510524768532
75237,0.08191365101538672
75238,0.050204979193455214
75239,0.009020757430776866
75240,0.0066940762531495215
75241,0.029149106406783646
75242,0.2466996087663227
75243,0.014329759525707005
75244,0.009319201813344507
75245,0.16578243926013903
75246,0.02423917216630525
75247,0.028583898395515644
75248,0.03777664105857904
75249,0.02350576786364356
75250,0.0936141708567472
75251,0.021512156182907492
75252,0.05170833690156251
75253,0.01640737424424583
75254,0.034710191707619825
75255,0.007417028556662687
75256,0.009188707265513641
75257,0.11107706649334952
75258,0.02776475670683165
75259,0.14005318682893356
75260,0.12935857991204208
75261,0.04580501574719019
75262,0.016505353635379385
75263,0.01057038702946181
75264,0.021091877254289796
75265,0.038400117912574624
75266,0.009910905417128643
75267,0.011948459137669626
75268,0.02251045547359547
75269,0.0061622322512725845
75270,0.011567401517152057
75271,0.027365909092655825
75272,0.27331937651752436
75273,0.005929793050413409
75274,0.17898137458246227
75275,0.05334116221753716
75276,0.10915474825218176
75277,0.0070562470696858975
75278,0.03383256521270423
75279,0.020828437095225753
75280,0.008825599745235153
75281,0.07344001198569443
75282,0.013446053059319084
75283,0.008609078895069523
75284,0.010743184660615702
75285,0.025352561177940283
75286,0.01105019022351014
75287,0.14675099396263663
75288,0.0733103282263833
75289,0.02057315620972899
75290,0.012857783382527722
75291,0.014184216632197304
75292,0.022264442743837442
75293,0.2755771294531881
75294,0.0273680395371286
75295,0.06214721458490916
75296,0.010010268386513593
75297,0.009078153571108543
75298,0.008085156844113033
75299,0.018887483126783924
75300,0.1229270061973366
75301,0.43386492616575817
75302,0.023062604184248155
75303,0.021947525148243316
75304,0.25810713702068966
75305,0.011832105633942854
75306,0.019661165848195987
75307,0.0235783283081076
75308,0.00788291325649095
75309,0.030396652444376157
75310,0.017501323651203365
75311,0.09776326537246335
75312,0.016730298888446796
75313,0.1519881644751403
75314,0.007399629854799392
75315,0.006357451200935373
75316,0.04153155977558637
75317,0.02959843227446403
75318,0.10641675757092715
75319,0.01654702053711087
75320,0.19709386666172637
75321,0.031230322969895228
75322,0.01876295691768054
75323,0.06975774778373395
75324,0.00657186869662475
75325,0.19676880428065965
75326,0.04171467041946608
75327,0.13664702033453976
75328,0.008626022912431678
75329,0.03172091388365926
75330,0.009106309051217665
75331,0.029831712260814262
75332,0.02391216271040099
75333,0.1044597587484211
75334,0.012728226369078397
75335,0.08119287175927645
75336,0.04542768667908317
75337,0.22838333283654277
75338,0.007264116669630034
75339,0.06105449596811563
75340,0.016417494278093216
75341,0.012791765733941269
75342,0.007142665023834474
75343,0.06641999408068372
75344,0.12597492094784388
75345,0.04125808708678515
75346,0.055932078169744395
75347,0.0500873217208171
75348,0.0139437253870527
75349,0.026612818515273882
75350,0.013839097014694043
75351,0.014206234267041628
75352,0.02780820809839388
75353,0.009079744358075697
75354,0.35292700078340616
75355,0.01117453631749779
75356,0.03333549186612915
75357,0.05892248928488608
75358,0.02196750058378757
75359,0.019218899804058626
75360,0.02280497410013907
75361,0.29822034503295003
75362,0.022916347325327484
75363,0.010448988739547565
75364,0.023963602491187067
75365,0.02651603509713255
75366,0.007470111197453017
75367,0.0074284623671261344
75368,0.028683878837582888
75369,0.18329661669776895
75370,0.017533676723741985
75371,0.04821904240863918
75372,0.024631558287901117
75373,0.24845614149766904
75374,0.03375053580764919
75375,0.00795325545293174
75376,0.00712630027309591
75377,0.0432688689050617
75378,0.01739827712109437
75379,0.017225907486181496
75380,0.017623515314280365
75381,0.02524756554468361
75382,0.12769491690566684
75383,0.23549943688196542
75384,0.04423765288287185
75385,0.0662965093746113
75386,0.05698310428096936
75387,0.09987924432605289
75388,0.007996459540846892
75389,0.08291851123354263
75390,0.016987115030041373
75391,0.0356522996312147
75392,0.00834669612772826
75393,0.04501479125487391
75394,0.059498579903567966
75395,0.12877993348685332
75396,0.14008419102499142
75397,0.005742784860189933
75398,0.017299580103339603
75399,0.0301474203824143
75400,0.5979075040517448
75401,0.012407111717679936
75402,0.021437668042205284
75403,0.017035873291590255
75404,0.2247986407042834
75405,0.188052494252611
75406,0.030110327154641094
75407,0.12591315628973668
75408,0.020724147110434778
75409,0.03647297187295919
75410,0.2718970951299667
75411,0.10703861211358866
75412,0.025342752768424386
75413,0.021082139418173357
75414,0.0924743340001584
75415,0.11376248342929934
75416,0.05971992014861522
75417,0.06659432783329032
75418,0.11681409430217378
75419,0.019048253669181205
75420,0.021623270584963453
75421,0.010164750743493097
75422,0.011077707584909979
75423,0.07433454705874729
75424,0.03183232024213818
75425,0.09899336184372953
75426,0.06460124605619431
75427,0.27920394342583144
75428,0.022282482907779216
75429,0.014397999929311915
75430,0.10994267150843103
75431,0.03631179166605034
75432,0.022955449875272357
75433,0.024279052466207447
75434,0.08677875696378719
75435,0.008182413664330333
75436,0.051438666747314184
75437,0.012395935210752466
75438,0.04804152586094839
75439,0.012612384202844157
75440,0.00862195753722838
75441,0.011486717074338326
75442,0.00828417835330517
75443,0.04169935065894529
75444,0.014912325693304232
75445,0.03452919219665737
75446,0.023311917485271436
75447,0.5373154067263792
75448,0.0161486401760383
75449,0.07170157262565291
75450,0.0710340848025381
75451,0.021284558425863596
75452,0.011287375579651863
75453,0.007219693582747912
75454,0.03010837721773771
75455,0.026098723121732396
75456,0.15504913790202443
75457,0.07940757325651951
75458,0.055428097177134796
75459,0.027024923734606715
75460,0.01976093979482299
75461,0.08245242651977527
75462,0.03296119942738963
75463,0.03227473771541472
75464,0.3085816335940566
75465,0.007358508138800129
75466,0.3177237696626026
75467,0.03103263153128028
75468,0.019244492735650442
75469,0.11319413563008238
75470,0.01264183733942119
75471,0.010580685008021954
75472,0.05835939373047752
75473,0.05624216022622462
75474,0.01293155755409472
75475,0.02093077153739256
75476,0.022403617471449973
75477,0.03142351387804815
75478,0.024414878434788383
75479,0.054934068964394955
75480,0.2693193897214761
75481,0.013751470762625242
75482,0.016860535882977472
75483,0.01754197972332666
75484,0.10339128163405545
75485,0.06113054262361582
75486,0.05898720519415405
75487,0.02661445033711505
75488,0.024589128503947153
75489,0.4892147085685849
75490,0.0167340389350301
75491,0.00716305971136395
75492,0.011179916283907526
75493,0.042669499020952455
75494,0.17201586994235846
75495,0.020425007977206464
75496,0.016001252842152952
75497,0.025573186244014362
75498,0.1250805188646079
75499,0.008875886306987884
75500,0.08806053587051968
75501,0.027706876340297407
75502,0.038119838221968676
75503,0.04949577943965031
75504,0.11091059063082681
75505,0.01039885564576467
75506,0.018296788800470847
75507,0.024763861733535467
75508,0.013046759459922988
75509,0.12158977569286525
75510,0.2892499652692199
75511,0.18579694300381105
75512,0.08855022267699786
75513,0.04173266225562804
75514,0.038566689702824196
75515,0.08086384112818622
75516,0.07776895031482939
75517,0.020678857659589076
75518,0.025667598617652963
75519,0.027660519553858374
75520,0.38408273865645465
75521,0.011441641094563242
75522,0.1693842822589422
75523,0.010046215997669918
75524,0.02479308161376695
75525,0.0643052558824575
75526,0.21032479807579993
75527,0.020489337759561226
75528,0.09302836800124692
75529,0.007646338157177809
75530,0.033388851562876826
75531,0.009073222032132266
75532,0.057385502773801444
75533,0.1479836823885065
75534,0.049179584086770284
75535,0.10124241827478098
75536,0.0211025165071842
75537,0.01376943567484286
75538,0.018630315239111944
75539,0.5052037100702482
75540,0.013307277352419482
75541,0.06851855364391038
75542,0.40447394602532066
75543,0.37267442173683424
75544,0.005372542005527157
75545,0.1350255209153257
75546,0.03237599337201751
75547,0.00581320698726095
75548,0.019313690635916755
75549,0.015843947783559176
75550,0.27006936348313126
75551,0.00705476313830955
75552,0.07165547381196355
75553,0.3237400981583021
75554,0.1425262105079643
75555,0.03114880081237825
75556,0.0578431203099369
75557,0.010909844299680461
75558,0.032915498181529064
75559,0.024768281037621052
75560,0.02867189566934662
75561,0.02082527510611147
75562,0.21532556345285678
75563,0.024606370252450865
75564,0.025196297033353687
75565,0.010814377881705703
75566,0.009043158168660503
75567,0.19337419426284577
75568,0.011656189260008689
75569,0.21508725072371007
75570,0.009678033067548246
75571,0.019084904641460364
75572,0.08048871389164
75573,0.01938104092187266
75574,0.16824429959273618
75575,0.010167204349311258
75576,0.14530014383157433
75577,0.027310467546811365
75578,0.0365741767212478
75579,0.059625554401040025
75580,0.009579094505252881
75581,0.02820597551536766
75582,0.01459639986388338
75583,0.2054538662303965
75584,0.018480656441044237
75585,0.017511956293700694
75586,0.013258204685040097
75587,0.03190699711091604
75588,0.009238896360124106
75589,0.026045086254529923
75590,0.00818436472282186
75591,0.47554443867928115
75592,0.049911484067553524
75593,0.011184973918277514
75594,0.012690212793186278
75595,0.468908533234494
75596,0.06972077168290296
75597,0.05471203813623289
75598,0.04313839370232922
75599,0.012257742964240982
75600,0.055339191345966814
75601,0.00779663543555625
75602,0.057823280426465444
75603,0.01904094308680264
75604,0.08326113433331017
75605,0.024769207692883967
75606,0.02517116324743502
75607,0.22753100210481675
75608,0.08993275760288243
75609,0.03300304045017212
75610,0.030062545853301755
75611,0.038879946144223784
75612,0.015808908345579794
75613,0.022913804904973557
75614,0.01935313135189725
75615,0.022212793599202203
75616,0.020886910101019705
75617,0.684747838890421
75618,0.18971871400925436
75619,0.014083538875446876
75620,0.2538822877131284
75621,0.10077089493226389
75622,0.015985363252235235
75623,0.016303190794554952
75624,0.14013190486164556
75625,0.05010109995636436
75626,0.03699003297170158
75627,0.014410948625924102
75628,0.10881064434942266
75629,0.04095442050271175
75630,0.023132848657451313
75631,0.022048743273602657
75632,0.02261299976734135
75633,0.05020686878136148
75634,0.013117924971954329
75635,0.010218607305911245
75636,0.0502688443953113
75637,0.0797739167857916
75638,0.02948203194110627
75639,0.11702504295425777
75640,0.012091686185472753
75641,0.06866175281527306
75642,0.015053734857931178
75643,0.030765489134000908
75644,0.009941440550684171
75645,0.13419250686287976
75646,0.016564191303251243
75647,0.06395042509658015
75648,0.09024027490672018
75649,0.04696980680937633
75650,0.11636617934780702
75651,0.035056559567385105
75652,0.1568278495548547
75653,0.03312619446818691
75654,0.028223043212742178
75655,0.13787361336811396
75656,0.3044476537689808
75657,0.0148902228240852
75658,0.43523168073462226
75659,0.0733900573416013
75660,0.4428205482785931
75661,0.011237213012380993
75662,0.008334813541563589
75663,0.083538720565257
75664,0.02171790280649142
75665,0.30184560043731623
75666,0.020529771242790144
75667,0.027417336644557495
75668,0.020625624478573575
75669,0.06054650808683737
75670,0.009610574210224987
75671,0.027077133179507138
75672,0.048923156783848135
75673,0.008919697744021878
75674,0.008779095685748611
75675,0.6056204365685012
75676,0.07843612447202598
75677,0.07203891175140412
75678,0.006107488070081392
75679,0.008790259819956152
75680,0.029626660123786026
75681,0.03510435142778749
75682,0.07631405057500977
75683,0.014150184632801353
75684,0.009672372908421413
75685,0.028607983353367283
75686,0.2464133387107778
75687,0.0300078056324936
75688,0.05135629247204692
75689,0.021700495355570674
75690,0.010706975918310357
75691,0.019224174529614734
75692,0.011337828592224803
75693,0.031220520727622564
75694,0.0577176030618536
75695,0.11011445819250638
75696,0.0343791335702222
75697,0.01953854883167675
75698,0.3626457019473366
75699,0.07022214170344923
75700,0.022280138514101426
75701,0.011899666557386142
75702,0.06527580410360793
75703,0.10998613688379702
75704,0.031851628218989875
75705,0.030656209435887618
75706,0.02014546340427945
75707,0.1773951480925989
75708,0.014212762488931895
75709,0.22935809228805407
75710,0.1227784989583974
75711,0.1182658277528712
75712,0.18530485857906623
75713,0.2076917993338131
75714,0.06353400302859119
75715,0.014629605011404773
75716,0.008828987164118068
75717,0.014220744790062202
75718,0.07739457947578697
75719,0.013648779730094514
75720,0.02053699749481506
75721,0.005825179210936369
75722,0.021675324664519456
75723,0.011048475546727977
75724,0.014033634400682485
75725,0.00798828307073131
75726,0.009824781534797182
75727,0.0828958597167664
75728,0.021836024538398283
75729,0.030955483974440968
75730,0.025127897490142076
75731,0.029599570619283328
75732,0.0071025768204821095
75733,0.027276824927539384
75734,0.22370767633979932
75735,0.20426544393787188
75736,0.31828475373943055
75737,0.01771382825117522
75738,0.027064323998505883
75739,0.032652732309807
75740,0.00557316427754226
75741,0.015110161594248049
75742,0.01414706426376512
75743,0.008335495872867416
75744,0.016579263281937658
75745,0.12866828430893695
75746,0.006789097121296274
75747,0.028507776451156125
75748,0.041548678764698026
75749,0.018214935485581386
75750,0.021413285481306672
75751,0.0262586004827546
75752,0.10451234456994049
75753,0.04721022266512232
75754,0.019876658078803615
75755,0.010210480693683702
75756,0.017486380580168732
75757,0.09236259298751878
75758,0.008389111358689931
75759,0.04007030548038307
75760,0.043928569340828366
75761,0.014156701223246332
75762,0.005633455417870022
75763,0.10179219276557862
75764,0.014419197824206578
75765,0.027956496629558604
75766,0.009170514431237115
75767,0.24476734470949693
75768,0.05217448372496539
75769,0.13138348466179925
75770,0.021747391518324725
75771,0.007839931077398579
75772,0.031247198007301382
75773,0.018296849996699442
75774,0.07974014805909772
75775,0.20483822863498471
75776,0.3452370853621419
75777,0.02365300245262394
75778,0.03223719143756855
75779,0.012488712218634505
75780,0.014588234966334828
75781,0.23871637093224507
75782,0.06624620618312341
75783,0.34665048692826805
75784,0.019070044984622083
75785,0.2225868417054813
75786,0.033804680391990645
75787,0.02684884894979846
75788,0.014432141454353724
75789,0.04933730893154892
75790,0.026310574177483993
75791,0.01913933043314555
75792,0.07421160549889316
75793,0.024901528125211198
75794,0.21806643131325787
75795,0.016211419911410084
75796,0.00943803490421513
75797,0.02048840148390497
75798,0.08752492672186472
75799,0.014586757386566318
75800,0.17277062462523643
75801,0.11621100718947663
75802,0.02423921463447119
75803,0.020116045331890372
75804,0.010920000925050495
75805,0.018480017151398943
75806,0.1275450389509938
75807,0.032229183745256434
75808,0.012740291377949162
75809,0.09302715539866542
75810,0.4602078574112171
75811,0.21038468518121978
75812,0.011509102755163286
75813,0.040560442346532076
75814,0.008484702197198211
75815,0.037839134480208904
75816,0.12776935082696456
75817,0.09203402916500514
75818,0.039281465262877006
75819,0.022640618250674253
75820,0.006697721951638675
75821,0.009272917359941162
75822,0.028657697604314955
75823,0.030638826549853934
75824,0.023004792098583984
75825,0.04495128834961665
75826,0.006996306005298984
75827,0.1652019230289235
75828,0.05991725750383525
75829,0.07015320837800731
75830,0.03000335327278086
75831,0.021856670891698016
75832,0.08983213540346721
75833,0.03166399956252846
75834,0.016027102866616662
75835,0.08813362880669233
75836,0.02840825378191068
75837,0.009079655459214474
75838,0.009841503060922326
75839,0.10776239957926499
75840,0.024568862485538297
75841,0.08939909551767022
75842,0.019107086025325796
75843,0.04979461462402989
75844,0.0699572303465035
75845,0.026386662331092086
75846,0.00967431041182892
75847,0.027799018935512364
75848,0.38862697014562175
75849,0.030354355119388138
75850,0.0059945368092431785
75851,0.010705596859390702
75852,0.04930193503816499
75853,0.06956279193718448
75854,0.0270616507803913
75855,0.012741950979500816
75856,0.010413064556589571
75857,0.34522135518803004
75858,0.20989397071825316
75859,0.27271604155533963
75860,0.06340856101391547
75861,0.04014745401819429
75862,0.1927965289666257
75863,0.29092560866096834
75864,0.01357520516663503
75865,0.08099991809073835
75866,0.020967976160210768
75867,0.0175847776420812
75868,0.01181412844348715
75869,0.013719173295579637
75870,0.193162240365678
75871,0.04157814003208542
75872,0.19640091219505879
75873,0.02200302742757548
75874,0.021808316908787238
75875,0.11729941856657941
75876,0.016690095144609025
75877,0.011206931914803516
75878,0.023789790749691852
75879,0.027081721204091816
75880,0.032398933591499125
75881,0.009534231875504685
75882,0.021413162583448175
75883,0.02971143724523944
75884,0.02935464097332858
75885,0.05998712566298606
75886,0.008439767773949202
75887,0.02460793720038891
75888,0.08839080536321108
75889,0.006383730863829571
75890,0.022561518532043807
75891,0.08243653222777741
75892,0.017323190790747803
75893,0.008521439907474414
75894,0.008152706408939442
75895,0.2292822901311828
75896,0.022424527880044703
75897,0.008123722657407116
75898,0.010534216004705835
75899,0.10664152520204345
75900,0.014152457337971434
75901,0.016118041221318997
75902,0.03278010661012086
75903,0.013551139142073622
75904,0.029769645968801762
75905,0.0732598164909673
75906,0.07962359688941857
75907,0.07822467169248053
75908,0.019759697350337117
75909,0.01788930596814866
75910,0.1118787442946527
75911,0.006190419680487283
75912,0.00797677509207469
75913,0.011277583688788164
75914,0.05674910208632912
75915,0.013329898980004983
75916,0.014174819904674505
75917,0.04412357349649108
75918,0.009600285257099052
75919,0.33515844405982725
75920,0.06525478997664191
75921,0.16512492702545875
75922,0.45581792598188897
75923,0.1364895443572454
75924,0.05625560515346688
75925,0.011635588413811935
75926,0.4822665880451162
75927,0.09524304434289235
75928,0.012648488126283696
75929,0.1895315798027716
75930,0.010171381217167503
75931,0.008643969471150266
75932,0.2952536209342182
75933,0.02003658875823827
75934,0.031619979816518096
75935,0.24161548327159688
75936,0.20295605914594986
75937,0.199599623398902
75938,0.07780983085208325
75939,0.006625441205706749
75940,0.11889721091298025
75941,0.03611180510877582
75942,0.012351607376481352
75943,0.01541637520774538
75944,0.00811987082819201
75945,0.006182572377047412
75946,0.07679153755665144
75947,0.02076162485829379
75948,0.08698074495694127
75949,0.08529240038048017
75950,0.03182157392791336
75951,0.10915273568084723
75952,0.008076553243518136
75953,0.019031222180728447
75954,0.08042409905734955
75955,0.021281494351841932
75956,0.02184520406548648
75957,0.013027810947897631
75958,0.07532819764997882
75959,0.028018675267702187
75960,0.04906050091105346
75961,0.02364659018961596
75962,0.008229216998489804
75963,0.009779184974097948
75964,0.007968509631664083
75965,0.012555535587049515
75966,0.0268037648219687
75967,0.08432952216284545
75968,0.0076364734781765795
75969,0.09460920497168704
75970,0.008298587405522731
75971,0.03377557472599399
75972,0.17925895189789656
75973,0.03593505353266999
75974,0.013430703248640716
75975,0.05480628718690101
75976,0.017860736976793745
75977,0.5278738708709826
75978,0.01670447618256219
75979,0.04512693722599285
75980,0.23642155243280222
75981,0.08087640388018545
75982,0.01367402890559151
75983,0.013629382307953946
75984,0.04393991194827975
75985,0.006625295885786488
75986,0.02703522356251725
75987,0.020356305651358497
75988,0.0186781539838421
75989,0.116604112625979
75990,0.030630783197551633
75991,0.03321741278096804
75992,0.14132824020673432
75993,0.008654082467847502
75994,0.33589080009891126
75995,0.006227045817376716
75996,0.06564851434045131
75997,0.022715587470626502
75998,0.031354676701112784
75999,0.14336606915189545
76000,0.014198449804717232
76001,0.013145101783579888
76002,0.014940883826571908
76003,0.023605058418411914
76004,0.5079162152413417
76005,0.042178513419401244
76006,0.07162452612077562
76007,0.009954558786896193
76008,0.16662958690865523
76009,0.020144162315561757
76010,0.03306879975360594
76011,0.01969270745246607
76012,0.007783064844804098
76013,0.016374484502222546
76014,0.020122032555578897
76015,0.04617925541554695
76016,0.010966686958992774
76017,0.1492838236334879
76018,0.04177140514931685
76019,0.010590963611235963
76020,0.0774308081751079
76021,0.023580080710531505
76022,0.006853116558637586
76023,0.013349806431093798
76024,0.016611960421358422
76025,0.0330671762298663
76026,0.02189446259094656
76027,0.016923833156861558
76028,0.0330000035421535
76029,0.01759687069826954
76030,0.2614092243601489
76031,0.5973116212128544
76032,0.05603772206257296
76033,0.014162499248038411
76034,0.024360705083497983
76035,0.03405376399544846
76036,0.047071937184332606
76037,0.02363272323258405
76038,0.07040748464211222
76039,0.01782706249591628
76040,0.06513039293696632
76041,0.03456180821708664
76042,0.01817003296727199
76043,0.007764500313909155
76044,0.12659772469539782
76045,0.022956615450623684
76046,0.2599145827175357
76047,0.12640506818112124
76048,0.40937287459655747
76049,0.0326509178254511
76050,0.09835656733222263
76051,0.14290124276941257
76052,0.00826355717274467
76053,0.021259852842427988
76054,0.022433429762426772
76055,0.017558430505361468
76056,0.05106729367554573
76057,0.02617375806981923
76058,0.015224513998944035
76059,0.008700712403008022
76060,0.04654977925638166
76061,0.006958573032340396
76062,0.023371404429577514
76063,0.02963527467294755
76064,0.08409889810584953
76065,0.02081472719019464
76066,0.02657418636693862
76067,0.18813384633572833
76068,0.025773909698078867
76069,0.013895171707600663
76070,0.17230042016997957
76071,0.011010416282287909
76072,0.026644926686220892
76073,0.051788564514652025
76074,0.38954211968173874
76075,0.11253382386077332
76076,0.036029485266585976
76077,0.008308486282983835
76078,0.1942157780666109
76079,0.03180758246720055
76080,0.01555774435605485
76081,0.016405330728257082
76082,0.03872239599163504
76083,0.016450444053541933
76084,0.08885818939529358
76085,0.01476385187316909
76086,0.025314631873282006
76087,0.132112475798528
76088,0.2943048482489756
76089,0.019541702415562953
76090,0.017092729277364164
76091,0.01338597933458847
76092,0.012751693657369894
76093,0.03311167783461082
76094,0.00892580740753652
76095,0.017920455179232176
76096,0.03933884456061564
76097,0.135928788891289
76098,0.012723433527212783
76099,0.05045975859290191
76100,0.03562337406610932
76101,0.017066857936337335
76102,0.02816518122625918
76103,0.26836827944548797
76104,0.1834789282432359
76105,0.610250592353457
76106,0.11947026968194825
76107,0.054615001073047446
76108,0.05755551013185297
76109,0.24793898799587663
76110,0.1786735578392451
76111,0.009453095534105843
76112,0.016537893966365944
76113,0.011070216599536928
76114,0.020949472257675458
76115,0.01345857577362527
76116,0.09469874691807276
76117,0.10192325378741812
76118,0.0941624440062823
76119,0.07963342964256376
76120,0.009113562874603708
76121,0.03798799905141719
76122,0.008808896525994162
76123,0.00711383255502634
76124,0.009372961445016151
76125,0.007899756761358982
76126,0.15248574604687848
76127,0.24581229458443762
76128,0.05201217446514181
76129,0.011734140780817115
76130,0.031234948070526618
76131,0.03038506795473554
76132,0.03867230206288413
76133,0.04250763219233968
76134,0.05134290738407474
76135,0.3155715421853181
76136,0.45092656080412424
76137,0.08139653582768717
76138,0.01918465707477373
76139,0.052370315028237115
76140,0.028497122946499042
76141,0.08462745431025652
76142,0.035574611649492216
76143,0.2044228128296122
76144,0.044347257099664875
76145,0.020326574125760295
76146,0.030565910441673196
76147,0.017006715624628632
76148,0.014331452191444561
76149,0.008739489006327329
76150,0.07609548073288451
76151,0.011355145135424063
76152,0.021435863654487367
76153,0.06820167494879782
76154,0.042083099386392125
76155,0.09051864027804814
76156,0.02790058232971379
76157,0.02454488109410582
76158,0.016859412779532023
76159,0.019170337072554174
76160,0.07166182077011128
76161,0.024799604957008815
76162,0.22069201632018448
76163,0.02135619870606407
76164,0.03530078696675323
